id;id_user;id_term;contrast_text;event_stamp
"cnt_5298e7ffb4564";"usr_51bc76ae9636c";"trm_5298e7a465b41";"discomfort";"2013-11-29 19:16:15"
"cnt_5298e814e6fcd";"usr_51bc76ae9636c";"trm_5298e7a465b41";"fear";"2013-11-29 19:16:36"
"cnt_5298e8212f015";"usr_51bc76ae9636c";"trm_5298e7a465b41";"frustration";"2013-11-29 19:16:49"
"cnt_5298e8307848f";"usr_51bc76ae9636c";"trm_5298e7a465b41";"high intensity pleasure";"2013-11-29 19:17:04"
"cnt_5298e85d6d494";"usr_51bc76ae9636c";"trm_5298e7a465b41";"impulsivity";"2013-11-29 19:17:49"
"cnt_5298e86a0ad46";"usr_51bc76ae9636c";"trm_5298e7a465b41";"inhibitory control";"2013-11-29 19:18:02"
"cnt_5298e8770e879";"usr_51bc76ae9636c";"trm_5298e7a465b41";"low intensity pleasure";"2013-11-29 19:18:15"
"cnt_5298e898828cf";"usr_51bc76ae9636c";"trm_5298e7a465b41";"motor activation";"2013-11-29 19:18:48"
"cnt_5298e8a800088";"usr_51bc76ae9636c";"trm_5298e7a465b41";"perceptual sensitivity";"2013-11-29 19:19:04"
"cnt_5298e8b54ac46";"usr_51bc76ae9636c";"trm_5298e7a465b41";"positive anticipation";"2013-11-29 19:19:17"
"cnt_5298e8c899b82";"usr_51bc76ae9636c";"trm_5298e7a465b41";"sadness";"2013-11-29 19:19:36"
"cnt_5298e8d589544";"usr_51bc76ae9636c";"trm_5298e7a465b41";"shyness";"2013-11-29 19:19:49"
"cnt_5298e8e13c3a3";"usr_51bc76ae9636c";"trm_5298e7a465b41";"soothability";"2013-11-29 19:20:01"
"cnt_5298ea6de528f";"usr_51bc76ae9636c";"trm_5298e7a465b41";"sociability";"2013-11-29 19:26:37"
"cnt_5298ed32ea678";"usr_51bc76ae9636c";"trm_5298ed1336e43";"communication";"2013-11-29 19:38:26"
"cnt_5298ed452d73c";"usr_51bc76ae9636c";"trm_5298ed1336e43";"repetitive behavior";"2013-11-29 19:38:45"
"cnt_5298ed53c8281";"usr_51bc76ae9636c";"trm_5298ed1336e43";"regulatory behavior";"2013-11-29 19:38:59"
"cnt_5298ed5f7af62";"usr_51bc76ae9636c";"trm_5298ed1336e43";"social";"2013-11-29 19:39:11"
"cnt_5298ed6939932";"usr_51bc76ae9636c";"trm_5298ed1336e43";"sensory";"2013-11-29 19:39:21"
"cnt_5298ed71daa03";"usr_51bc76ae9636c";"trm_5298ed1336e43";"tone";"2013-11-29 19:39:29"
"cnt_5298ed8042bfc";"usr_51bc76ae9636c";"trm_5298ed1336e43";"stressful event";"2013-11-29 19:39:44"
"cnt_5298fa8955db0";"usr_51bc76ae9636c";"trm_4da8911e715e3";"percent of time responded to joint attention";"2013-11-29 20:35:21"
"cnt_52991172871a9";"usr_51bc76ae9636c";"trm_529911569b592";"mean grip strength";"2013-11-29 22:13:06"
"cnt_529911e50beb7";"usr_51bc76ae9636c";"trm_529911569b592";"grooved peg total time";"2013-11-29 22:15:01"
"cnt_5299143fed521";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"anxiety";"2013-11-29 22:25:03"
"cnt_529ce0ceec559";"usr_51bc76ae9636c";"trm_529ce04b778b6";"JO social orient percent correct";"2013-12-02 19:34:38"
"cnt_529ce0f2aa03d";"usr_51bc76ae9636c";"trm_529ce04b778b6";"JO nonsocial orient percent correct";"2013-12-02 19:35:14"
"cnt_529ce116b5cff";"usr_51bc76ae9636c";"trm_529ce04b778b6";"JO joint attention percent correct";"2013-12-02 19:35:50"
"cnt_529ce133886f4";"usr_51bc76ae9636c";"trm_529ce04b778b6";"JO social orient percent incorrect";"2013-12-02 19:36:19"
"cnt_529ce149671c4";"usr_51bc76ae9636c";"trm_529ce04b778b6";"JO nonsocial orient percent incorrect";"2013-12-02 19:36:41"
"cnt_529ce15d64bc7";"usr_51bc76ae9636c";"trm_529ce04b778b6";"JO joint attention percent incorrect";"2013-12-02 19:37:01"
"cnt_529cf2d97e3d3";"usr_51bc76ae9636c";"trm_529ce6ecb35f8";"riddles";"2013-12-02 20:51:37"
"cnt_529cfb9f8cce6";"usr_51bc76ae9636c";"trm_529ce6ecb35f8";"matrices";"2013-12-02 21:29:03"
"cnt_529cfc2e15385";"usr_51bc76ae9636c";"trm_529ce6ecb35f8";"verbal";"2013-12-02 21:31:26"
"cnt_529cfc4e356ce";"usr_51bc76ae9636c";"trm_529ce6ecb35f8";"nonverbal";"2013-12-02 21:31:58"
"cnt_529cfc5925318";"usr_51bc76ae9636c";"trm_529ce6ecb35f8";"IQ";"2013-12-02 21:32:09"
"cnt_529d0a711d43d";"usr_51bc76ae9636c";"trm_529d087705bfa";"total score";"2013-12-02 22:32:17"
"cnt_52b00d23dc3e9";"usr_4ec31fb01eab4";"tsk_4a57abb949e1a";"successful stop trial minus failed stop trial";"2013-12-17 08:36:51"
"cnt_52b4cfac3a8ce";"usr_51abaebb2b78f";"trm_4da6304c9aa23";"Alerting: no cue minus double cue";"2013-12-20 23:15:56"
"cnt_52dfa1b677494";"usr_523ef0e181acb";"trm_4da6304c9aa23";"Central cue minus Spatial cue: Orienting / Shifting network efficiency";"2014-01-22 10:47:18"
"cnt_534690b1afd30";"usr_49a467bf4e0db";"trm_534690b0e9dc5";"areas of activation during task minus baseline";"2014-04-10 12:38:09"
"cnt_534690b1b9fd1";"usr_49a467bf4e0db";"trm_534690b0e9dc5";"areas of activation during covert minus areas of activation during overt";"2014-04-10 12:38:09"
"cnt_5346921d1d3fa";"usr_49a467bf4e0db";"trm_534690b0e9dc5";"Repetition minus baseline";"2014-04-10 12:44:13"
"cnt_5346929d22655";"usr_49a467bf4e0db";"trm_5346927710e88";"Generation minus baseline";"2014-04-10 12:46:21"
"cnt_5358ef9570ace";"usr_530dde225d328";"tsk_4a57abb949e27";"incongruent minus congruent depending on the congruency condicition of the previous trial";"2014-04-24 11:03:49"
"cnt_5358f019cdf06";"usr_530dde225d328";"tsk_4a57abb949a4f";"incongruent minus congruent correct";"2014-04-24 11:06:01"
"cnt_54e6a394d0fb8";"usr_51bc76ae9636c";"trm_54e69c642d89b";"rest eyes closed";"2015-02-20 03:01:40"
"cnt_54e6a3ceb7216";"usr_51bc76ae9636c";"trm_4c8a834779883";"rest eyes open";"2015-02-20 03:02:38"
"cnt_54f8cb27bce65";"usr_49a467bf4e0db";"trm_4ebc6a6b75ebf";"tone counting probe";"2015-03-05 21:31:19"
"cnt_54f8cb5b80caa";"usr_49a467bf4e0db";"trm_4ebc728326a13";"single task probe";"2015-03-05 21:32:11"
"cnt_54f8cbcb6fab6";"usr_49a467bf4e0db";"trm_4ebc9d2e397f2";"classification trials: deterministic";"2015-03-05 21:34:03"
"cnt_550b52d8506ec";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Faces (0-back faces + 2-back faces)";"2015-03-19 22:51:04"
"cnt_550b52ec705da";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Places (0-back places + 2-back places)";"2015-03-19 22:51:24"
"cnt_550b52fd2e6fa";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Tools (0-back tools + 2-back tools)";"2015-03-19 22:51:41"
"cnt_550b53110c3a8";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Body (0-back body + 2-back body)";"2015-03-19 22:52:01"
"cnt_55245849e85e0";"usr_4e42a3196fbcd";"trm_551efeacb9deb";"Inter Stimulus Interval";"2015-04-07 22:20:57"
"cnt_552459a006d45";"usr_4e42a3196fbcd";"trm_551efeacb9deb";"Color";"2015-04-07 22:26:40"
"cnt_5526f6aa83790";"usr_4e42a3196fbcd";"trm_551f0634b2607";"eye movement reaction time";"2015-04-09 22:01:14"
"cnt_5531474e117df";"usr_51bc76ae9636c";"trm_550b5b066d37b";"Faces";"2015-04-17 17:47:58"
"cnt_55314757a78a1";"usr_51bc76ae9636c";"trm_550b5b066d37b";"Shapes";"2015-04-17 17:48:07"
"cnt_553147632424b";"usr_51bc76ae9636c";"trm_550b5b066d37b";"Faces minus Shapes";"2015-04-17 17:48:19"
"cnt_5531476fa91e9";"usr_51bc76ae9636c";"trm_550b5b066d37b";"Negative Faces";"2015-04-17 17:48:31"
"cnt_553147783d53b";"usr_51bc76ae9636c";"trm_550b5b066d37b";"Negative Shapes";"2015-04-17 17:48:40"
"cnt_55314781f094c";"usr_51bc76ae9636c";"trm_550b5b066d37b";"Shapes minus Faces";"2015-04-17 17:48:49"
"cnt_553147b362347";"usr_51bc76ae9636c";"trm_550b557e5f90e";"Random Interaction";"2015-04-17 17:49:39"
"cnt_553147bb4e97d";"usr_51bc76ae9636c";"trm_550b557e5f90e";"Mental Interaction";"2015-04-17 17:49:47"
"cnt_553147f2ea504";"usr_51bc76ae9636c";"trm_550b557e5f90e";"Random Interaction minus Mental Interaction";"2015-04-17 17:50:42"
"cnt_5531491f76a16";"usr_51bc76ae9636c";"trm_550b557e5f90e";"Negative Random Interaction";"2015-04-17 17:55:43"
"cnt_5531492d016c7";"usr_51bc76ae9636c";"trm_550b557e5f90e";"Negative Mental Interaction";"2015-04-17 17:55:57"
"cnt_55314940f18c6";"usr_51bc76ae9636c";"trm_550b557e5f90e";"Mental Interaction minus Random Interaction";"2015-04-17 17:56:16"
"cnt_553149868c670";"usr_51bc76ae9636c";"trm_550b5a47aa23e";"Matching";"2015-04-17 17:57:26"
"cnt_553149979dc2e";"usr_51bc76ae9636c";"trm_550b5a47aa23e";"Relational Processing";"2015-04-17 17:57:43"
"cnt_553149b03d240";"usr_51bc76ae9636c";"trm_550b5a47aa23e";"Matching - Relational Processing";"2015-04-17 17:58:08"
"cnt_553149bc9f9d1";"usr_51bc76ae9636c";"trm_550b5a47aa23e";"Relational Processing minus Matching";"2015-04-17 17:58:20"
"cnt_553149c9ef4fd";"usr_51bc76ae9636c";"trm_550b5a47aa23e";"Negative Matching";"2015-04-17 17:58:33"
"cnt_553149d39942a";"usr_51bc76ae9636c";"trm_550b5a47aa23e";"Negative Relational Processing";"2015-04-17 17:58:43"
"cnt_55314a02877ba";"usr_51bc76ae9636c";"trm_550b54a8b30f4";"Math";"2015-04-17 17:59:30"
"cnt_55314a0837714";"usr_51bc76ae9636c";"trm_550b54a8b30f4";"Story";"2015-04-17 17:59:36"
"cnt_55314a10d4412";"usr_51bc76ae9636c";"trm_550b54a8b30f4";"Math minus Story";"2015-04-17 17:59:44"
"cnt_55314a1a5514c";"usr_51bc76ae9636c";"trm_550b54a8b30f4";"Story minus Math";"2015-04-17 17:59:54"
"cnt_55314a245b40b";"usr_51bc76ae9636c";"trm_550b54a8b30f4";"Negative Math";"2015-04-17 18:00:04"
"cnt_55314a2b79a0b";"usr_51bc76ae9636c";"trm_550b54a8b30f4";"Negative Story";"2015-04-17 18:00:11"
"cnt_55314a4320df9";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Punish";"2015-04-17 18:00:35"
"cnt_55314a4b8ec77";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Reward";"2015-04-17 18:00:43"
"cnt_55314a8aa3751";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Punish minus Reward";"2015-04-17 18:01:46"
"cnt_55314a9748fe6";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Negative Punish";"2015-04-17 18:01:59"
"cnt_55314aaa2239e";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Negative Reward";"2015-04-17 18:02:18"
"cnt_55314abd12b63";"usr_51bc76ae9636c";"trm_550b5c1a7f4db";"Reward minus Punish";"2015-04-17 18:02:37"
"cnt_55314aff55913";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back Body";"2015-04-17 18:03:43"
"cnt_55314b0643005";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back Face";"2015-04-17 18:03:50"
"cnt_55314b12878f7";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back Place";"2015-04-17 18:04:02"
"cnt_55314b1edb310";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back Tool";"2015-04-17 18:04:14"
"cnt_55314b2a72bee";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back Body";"2015-04-17 18:04:26"
"cnt_55314b49e5c9d";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back Face";"2015-04-17 18:04:57"
"cnt_55314b56bceed";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back Place";"2015-04-17 18:05:10"
"cnt_55314b5e393d2";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back Tool";"2015-04-17 18:05:18"
"cnt_55314b688f165";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back";"2015-04-17 18:05:28"
"cnt_55314b6d8b510";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back";"2015-04-17 18:05:33"
"cnt_55314b78d85fd";"usr_51bc76ae9636c";"trm_550b50095d4a3";"2-back minus 0-back";"2015-04-17 18:05:44"
"cnt_553151539f545";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Negative 2-back";"2015-04-17 18:30:43"
"cnt_5531515c422fe";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Negative 0-back";"2015-04-17 18:30:52"
"cnt_5531516762fb2";"usr_51bc76ae9636c";"trm_550b50095d4a3";"0-back minus 2-back";"2015-04-17 18:31:03"
"cnt_5531517957741";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Body minus Average";"2015-04-17 18:31:21"
"cnt_55315184e74dd";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Face minus Average";"2015-04-17 18:31:32"
"cnt_5531518f600cf";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Place minus Average";"2015-04-17 18:31:43"
"cnt_5531519b47d97";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Tool minus Average";"2015-04-17 18:31:55"
"cnt_553151b0cb13c";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Negative Body";"2015-04-17 18:32:16"
"cnt_553151ba0be1f";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Negative Face";"2015-04-17 18:32:26"
"cnt_553151c3b05f5";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Negative Place";"2015-04-17 18:32:35"
"cnt_553151ccb63f4";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Negative Tool";"2015-04-17 18:32:44"
"cnt_553151dd37b0d";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Average minus Body";"2015-04-17 18:33:01"
"cnt_553151e627665";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Average minus Face";"2015-04-17 18:33:10"
"cnt_553151eda891e";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Average minus Place";"2015-04-17 18:33:17"
"cnt_553151fe97771";"usr_51bc76ae9636c";"trm_550b50095d4a3";"Average minus Tool";"2015-04-17 18:33:34"
"cnt_55315226076d3";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Cue";"2015-04-17 18:34:14"
"cnt_55315270d1e14";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Left Foot";"2015-04-17 18:35:28"
"cnt_55315278ea6cc";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Left Hand";"2015-04-17 18:35:36"
"cnt_5531528173117";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Right Foot";"2015-04-17 18:35:45"
"cnt_5531528989cc7";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Right Hand";"2015-04-17 18:35:53"
"cnt_553152908ac51";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Tongue";"2015-04-17 18:36:00"
"cnt_553152984f850";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Average";"2015-04-17 18:36:08"
"cnt_5531529f4645b";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Cue minus Average";"2015-04-17 18:36:15"
"cnt_553152a7a0b6c";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Left Foot minus Average";"2015-04-17 18:36:23"
"cnt_553152b1dfd37";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Left Hand minus Average";"2015-04-17 18:36:33"
"cnt_553152bf58a31";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Right Foot minus Average";"2015-04-17 18:36:47"
"cnt_553152c97dd5d";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Right Hand minus Average";"2015-04-17 18:36:57"
"cnt_553152d16cfe1";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Tongue minus Average";"2015-04-17 18:37:05"
"cnt_553152d8c233d";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Negative Cue";"2015-04-17 18:37:12"
"cnt_553152e128eb4";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Negative Left Foot";"2015-04-17 18:37:21"
"cnt_553152e8980dd";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Negative Left Hand";"2015-04-17 18:37:28"
"cnt_553152f4dbf86";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Negative Right Foot";"2015-04-17 18:37:40"
"cnt_553152fd52bf1";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Negative Right Hand";"2015-04-17 18:37:49"
"cnt_5531530759866";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Negative Tongue";"2015-04-17 18:37:59"
"cnt_553153113dfc5";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Negative Average";"2015-04-17 18:38:09"
"cnt_55315317b4224";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Average minus Cue";"2015-04-17 18:38:15"
"cnt_55315323a698b";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Average minus Left Foot";"2015-04-17 18:38:27"
"cnt_5531532dc579d";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Average minus Left Hand";"2015-04-17 18:38:37"
"cnt_5531533c43e15";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Average minus Right Foot";"2015-04-17 18:38:52"
"cnt_5531534a03607";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Average minus Right Hand";"2015-04-17 18:39:06"
"cnt_55315357c5638";"usr_51bc76ae9636c";"trm_550b53d7dd674";"Average minus Tongue";"2015-04-17 18:39:19"
"cnt_553999f2c69ef";"usr_51bc76ae9636c";"trm_4cacf3fbc503b";"go-critical minus go-noncritical";"2015-04-24 01:18:42"
"cnt_55399a008d960";"usr_51bc76ae9636c";"trm_4cacf3fbc503b";"unsuccessful stop minus successful stop";"2015-04-24 01:18:56"
"cnt_55399a202b4ff";"usr_51bc76ae9636c";"trm_4cacf3fbc503b";"go-noncritical";"2015-04-24 01:19:28"
"cnt_55399a3f5e512";"usr_51bc76ae9636c";"trm_4cacf3fbc503b";"successful stop-critical";"2015-04-24 01:19:59"
"cnt_55399ad50b4f4";"usr_51bc76ae9636c";"trm_4cacf3fbc503b";"go-critical";"2015-04-24 01:22:29"
"cnt_55399c9a3ae82";"usr_51bc76ae9636c";"trm_4cacf3fbc503b";"all";"2015-04-24 01:30:02"
"cnt_55399d6bcd8dc";"usr_51bc76ae9636c";"tsk_4a57abb949e1a";"failed stop";"2015-04-24 01:33:31"
"cnt_55399d74220c0";"usr_51bc76ae9636c";"tsk_4a57abb949e1a";"junk";"2015-04-24 01:33:40"
"cnt_55399d7c03593";"usr_51bc76ae9636c";"tsk_4a57abb949e1a";"all";"2015-04-24 01:33:48"
"cnt_55399d987e2f1";"usr_51bc76ae9636c";"tsk_4a57abb949e1a";"unsuccessful minus successful";"2015-04-24 01:34:16"
"cnt_55399dc274d97";"usr_51bc76ae9636c";"trm_4e8dd3831f0cc";"feedback";"2015-04-24 01:34:58"
"cnt_55399e161c884";"usr_51bc76ae9636c";"trm_4cacf22a22d80";"feedback";"2015-04-24 01:36:22"
"cnt_55399e33d9ed4";"usr_51bc76ae9636c";"trm_4ebd482eba5b1";"words minus consonants";"2015-04-24 01:36:51"
"cnt_55399e3b3d13e";"usr_51bc76ae9636c";"trm_4ebd482eba5b1";"words";"2015-04-24 01:36:59"
"cnt_55399e44106d4";"usr_51bc76ae9636c";"trm_4ebd482eba5b1";"scrambled objects";"2015-04-24 01:37:08"
"cnt_55399e4c6c429";"usr_51bc76ae9636c";"trm_4ebd482eba5b1";"objects minus scrambled";"2015-04-24 01:37:16"
"cnt_55399e5388e65";"usr_51bc76ae9636c";"trm_4ebd482eba5b1";"objects";"2015-04-24 01:37:23"
"cnt_55399e5ab094d";"usr_51bc76ae9636c";"trm_4ebd482eba5b1";"consonant strings";"2015-04-24 01:37:30"
"cnt_55399f01df2de";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"control minus pumps average";"2015-04-24 01:40:17"
"cnt_55399f08a4fe4";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"cash parametric";"2015-04-24 01:40:24"
"cnt_55399f18cab6a";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"control parametric minus pumps parametric";"2015-04-24 01:40:40"
"cnt_55399f2a6bc4f";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"cash average real reaction time";"2015-04-24 01:40:58"
"cnt_55399f33ed10b";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"control pumps average";"2015-04-24 01:41:07"
"cnt_55399f4094b1b";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"control pumps average real reaction time";"2015-04-24 01:41:20"
"cnt_55399f4618e42";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"cash average";"2015-04-24 01:41:26"
"cnt_55399f597f9ea";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"control real reaction time minus pumps real reaction time";"2015-04-24 01:41:45"
"cnt_55399f648ae8a";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"control pumps parametric";"2015-04-24 01:41:56"
"cnt_55399f741c859";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"pumps real reaction time minus control real reaction time";"2015-04-24 01:42:12"
"cnt_55399f7c60721";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"pumps average";"2015-04-24 01:42:20"
"cnt_55399f8675b23";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"pumps parametric";"2015-04-24 01:42:30"
"cnt_55399f92abc88";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"pumps parametric minus control parametric";"2015-04-24 01:42:42"
"cnt_55399f9ac9c55";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"explode average";"2015-04-24 01:42:50"
"cnt_55399fa95aaee";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"pumps average real reaction time";"2015-04-24 01:43:05"
"cnt_55399fb3842fa";"usr_51bc76ae9636c";"trm_4d559bcd67c18";"pumps average minus control average";"2015-04-24 01:43:15"
"cnt_553a644f24049";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"spanish-english minus abstract-repeat";"2015-04-24 15:42:07"
"cnt_553a645f6d002";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"english-english minus concrete-novel";"2015-04-24 15:42:23"
"cnt_553a646be2a49";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"abstract minus concrete";"2015-04-24 15:42:35"
"cnt_553a647ca67ed";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"english-spanish minus abstract-repeat";"2015-04-24 15:42:52"
"cnt_553a648cc0a93";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"spanish-spanish minus abstract-repeat";"2015-04-24 15:43:08"
"cnt_553a649d060b8";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"spanish-english minus concrete-novel";"2015-04-24 15:43:25"
"cnt_553a64b3e171d";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"spanish-english minus concrete-repeat";"2015-04-24 15:43:47"
"cnt_553a64d23c393";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"english-spanish minus concrete-novel";"2015-04-24 15:44:18"
"cnt_553a64ea67841";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"spanish-spanish minus concrete-novel";"2015-04-24 15:44:42"
"cnt_553a6521c5c4d";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"english-english minus concrete-repeat";"2015-04-24 15:45:37"
"cnt_553a65621ddd2";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"english-spanish minus abstract-novel";"2015-04-24 15:46:42"
"cnt_553a6573c37ee";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"english-english minus abstract-repeat";"2015-04-24 15:46:59"
"cnt_553a659cba94c";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"spanish-spanish minus concrete-repeat";"2015-04-24 15:47:40"
"cnt_553a65b24119c";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"spanish-spanish minus abstract-novel";"2015-04-24 15:48:02"
"cnt_553a65b8b5a92";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"all";"2015-04-24 15:48:08"
"cnt_553a65c88528d";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"spanish-english minus abstract-novel";"2015-04-24 15:48:24"
"cnt_553a6640aa059";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"novel minus repeat";"2015-04-24 15:50:24"
"cnt_553a664f97104";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"english-spanish minus concrete-repeat";"2015-04-24 15:50:39"
"cnt_553a665bef7b8";"usr_51bc76ae9636c";"trm_4ebd44cd88360";"english-english minus abstract-novel";"2015-04-24 15:50:51"
"cnt_553a67d1e4b8e";"usr_51bc76ae9636c";"trm_4ebc9d2e397f2";"junk single-task items";"2015-04-24 15:57:05"
"cnt_553a67dadf57e";"usr_51bc76ae9636c";"trm_4ebc9d2e397f2";"junk dual-task items";"2015-04-24 15:57:14"
"cnt_553a68284e225";"usr_51bc76ae9636c";"trm_4cacf22a22d80";"positive feedback";"2015-04-24 15:58:32"
"cnt_553a682f464e7";"usr_51bc76ae9636c";"trm_4cacf22a22d80";"negative feedback";"2015-04-24 15:58:39"
"cnt_553a683d08f6f";"usr_51bc76ae9636c";"trm_4cacf22a22d80";"positive minus negative feedback";"2015-04-24 15:58:53"
"cnt_553a6888a86e7";"usr_51bc76ae9636c";"trm_4f2456027809f";"false picture question";"2015-04-24 16:00:08"
"cnt_553a689b663ed";"usr_51bc76ae9636c";"trm_4f2456027809f";"false belief question minus false picture question";"2015-04-24 16:00:27"
"cnt_553a68a9eaea4";"usr_51bc76ae9636c";"trm_4f2456027809f";"false picture story";"2015-04-24 16:00:41"
"cnt_553a68b954b07";"usr_51bc76ae9636c";"trm_4f2456027809f";"false belief story";"2015-04-24 16:00:57"
"cnt_553a68c3d7ff8";"usr_51bc76ae9636c";"trm_4f2456027809f";"all";"2015-04-24 16:01:07"
"cnt_553a68cf05712";"usr_51bc76ae9636c";"trm_4f2456027809f";"false belief story minus false picture story";"2015-04-24 16:01:19"
"cnt_553a68dc57c0c";"usr_51bc76ae9636c";"trm_4f2456027809f";"false belief minus false picture";"2015-04-24 16:01:32"
"cnt_553a68e3f0566";"usr_51bc76ae9636c";"trm_4f2456027809f";"false belief question";"2015-04-24 16:01:39"
"cnt_553a694a86e65";"usr_51bc76ae9636c";"tsk_4a57abb949a4f";"incorrect minus correct";"2015-04-24 16:03:22"
"cnt_553a695e0415c";"usr_51bc76ae9636c";"tsk_4a57abb949a4f";"incorrect minus correct incongruent";"2015-04-24 16:03:42"
"cnt_553a69974d4eb";"usr_51bc76ae9636c";"trm_50df0dd9d0b6f";"invalidly minus validly cued objects";"2015-04-24 16:04:39"
"cnt_553a69a6226a2";"usr_51bc76ae9636c";"trm_50df0dd9d0b6f";"cue minus fixation";"2015-04-24 16:04:54"
"cnt_553a6a506990c";"usr_51bc76ae9636c";"trm_5176cf9d3d512";"switch minus nonswitch mirror only";"2015-04-24 16:07:44"
"cnt_553a6a5cafdac";"usr_51bc76ae9636c";"trm_5176cf9d3d512";"plain-repeat";"2015-04-24 16:07:56"
