id;id_user;id_subject;id_relation;id_predicate;id_type;confidence_level;text_description;event_stamp;id_subject_def;id_predicate_def;truth_value;flag_for_curator
"ass_55ef10b672aa9";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b5a47aa23e";"concept-task";"100";"response selection is measured by the contrast of Matching in the relational processing fMRI task paradigm";"2015-09-08 16:45:42";"";"cnt_553149868c670";"positive";"1"
"ass_55ef10c2f14b7";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_550b5a47aa23e";"concept-task";"100";"response execution is measured by the contrast of Matching in the relational processing fMRI task paradigm";"2015-09-08 16:45:54";"";"cnt_553149868c670";"positive";"1"
"ass_55ef10e28982c";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_550b5a47aa23e";"concept-task";"100";"response execution is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm";"2015-09-08 16:46:26";"";"cnt_553149979dc2e";"positive";"1"
"ass_55ef10ed88baa";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b5a47aa23e";"concept-task";"100";"response selection is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm";"2015-09-08 16:46:37";"";"cnt_553149979dc2e";"positive";"1"
"ass_55ef10f3305ac";"usr_51bc76ae9636c";"trm_557b4891e9265";"T16";"trm_550b5a47aa23e";"concept-task";"100";"feature comparison is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm";"2015-09-08 16:46:43";"";"cnt_553149979dc2e";"positive";"1"
"ass_55ef10fa0637b";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"trm_550b5a47aa23e";"concept-task";"100";"visual form recognition is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm";"2015-09-08 16:46:50";"";"cnt_553149979dc2e";"positive";"1"
"ass_55ef1100ae5ae";"usr_51bc76ae9636c";"trm_557b4b652cbec";"T16";"trm_550b5a47aa23e";"concept-task";"100";"visual pattern recognition is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm";"2015-09-08 16:46:56";"";"cnt_553149979dc2e";"positive";"1"
"ass_55ef110741089";"usr_51bc76ae9636c";"trm_555cfb890d721";"T16";"trm_550b5a47aa23e";"concept-task";"100";"relational comparison is measured by the contrast of Relational Processing in the relational processing fMRI task paradigm";"2015-09-08 16:47:03";"";"cnt_553149979dc2e";"positive";"1"
"ass_55ef1118421e5";"usr_51bc76ae9636c";"trm_555cfb890d721";"T16";"trm_550b5a47aa23e";"concept-task";"100";"relational comparison is measured by the contrast of Relational Processing minus Matching in the relational processing fMRI task paradigm";"2015-09-08 16:47:20";"";"cnt_553149bc9f9d1";"positive";"1"
"ass_55ef1364a8198";"usr_51bc76ae9636c";"trm_557b495cdde57";"T16";"trm_4cacee4a1d875";"concept-task";"100";"potential monetary reward is measured by the contrast of parametric gain in the mixed gambles task";"2015-09-08 16:57:08";"";"cnt_5181f79e38fb2";"positive";"1"
"ass_55ef15afd9f95";"usr_51bc76ae9636c";"trm_557b494ca540d";"T16";"trm_4cacee4a1d875";"concept-task";"100";"potential monetary loss is measured by the contrast of parametric loss in the mixed gambles task";"2015-09-08 17:06:55";"";"cnt_4cacee8ad4b14";"positive";"1"
"ass_55ef15be84d4b";"usr_51bc76ae9636c";"trm_557b47abe9a34";"T16";"trm_4cacee4a1d875";"concept-task";"100";"decision certainty is measured by the contrast of difference from indifference in the mixed gambles task";"2015-09-08 17:07:10";"";"cnt_5175b81f53bf3";"positive";"1"
"ass_55ef15cb41134";"usr_51bc76ae9636c";"trm_557b4b47d994a";"T16";"trm_4cacee4a1d875";"concept-task";"100";"visual number recognition is measured by the contrast of task minus baseline in the mixed gambles task";"2015-09-08 17:07:23";"";"cnt_55ef1305643e9";"positive";"1"
"ass_55ef15de12cc1";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_4cacee4a1d875";"concept-task";"100";"response selection is measured by the contrast of task minus baseline in the mixed gambles task";"2015-09-08 17:07:42";"";"cnt_55ef1305643e9";"positive";"1"
"ass_55ef15e5c7d83";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4cacee4a1d875";"concept-task";"100";"response execution is measured by the contrast of task minus baseline in the mixed gambles task";"2015-09-08 17:07:49";"";"cnt_55ef1305643e9";"positive";"1"
"ass_55ef15ec11f99";"usr_51bc76ae9636c";"trm_557b4817db34d";"T16";"trm_4cacee4a1d875";"concept-task";"100";"economic value processing is measured by the contrast of task minus baseline in the mixed gambles task";"2015-09-08 17:07:56";"";"cnt_55ef1305643e9";"positive";"1"
"ass_55ef164bebf82";"usr_51bc76ae9636c";"trm_557b4a913f8cc";"T16";"trm_4cacee4a1d875";"concept-task";"100";"risk processing is measured by the contrast of task minus baseline in the mixed gambles task";"2015-09-08 17:09:31";"";"cnt_55ef1305643e9";"positive";"1"
"ass_55ef16556555d";"usr_51bc76ae9636c";"trm_55ef153d47bc0";"T16";"trm_4cacee4a1d875";"concept-task";"100";"confidence judgment is measured by the contrast of task minus baseline in the mixed gambles task";"2015-09-08 17:09:41";"";"cnt_55ef1305643e9";"positive";"1"
"ass_55ef170667293";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"trm_4e8dd3831f0cc";"concept-task";"100";"visual form recognition is measured by the contrast of deterministic classification trials in the deterministic classification";"2015-09-08 17:12:38";"";"cnt_4ebca72d737c1";"positive";"1"
"ass_55ef171f817e8";"usr_51bc76ae9636c";"trm_557b4993a0fdd";"T16";"trm_4e8dd3831f0cc";"concept-task";"100";"reinforcement learning is measured by the contrast of feedback in the deterministic classification";"2015-09-08 17:13:03";"";"cnt_55399dc274d97";"positive";"1"
"ass_55ef17460dd24";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4e8dd3831f0cc";"concept-task";"100";"response execution is measured by the contrast of deterministic classification trials in the deterministic classification";"2015-09-08 17:13:42";"";"cnt_4ebca72d737c1";"positive";"1"
"ass_55ef1777d6918";"usr_51bc76ae9636c";"trm_4a3fd79d0a20c";"T16";"trm_4e8dd3831f0cc";"concept-task";"100";"error detection is measured by the contrast of feedback in the deterministic classification";"2015-09-08 17:14:31";"";"cnt_55399dc274d97";"positive";"1"
"ass_55ef178b0a16a";"usr_51bc76ae9636c";"trm_557b4b9ccdc4a";"T16";"trm_4e8dd3831f0cc";"concept-task";"100";"visual word recognition is measured by the contrast of feedback in the deterministic classification";"2015-09-08 17:14:51";"";"cnt_55399dc274d97";"positive";"1"
"ass_55ef17988f0a0";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_4e8dd3831f0cc";"concept-task";"100";"response selection is measured by the contrast of deterministic classification trials in the deterministic classification";"2015-09-08 17:15:04";"";"cnt_4ebca72d737c1";"positive";"1"
"ass_55ef17a83c388";"usr_51bc76ae9636c";"trm_4a3fd79d09c28";"T16";"trm_4e8dd3831f0cc";"concept-task";"100";"categorization is measured by the contrast of deterministic classification trials in the deterministic classification";"2015-09-08 17:15:20";"";"cnt_4ebca72d737c1";"positive";"1"
"ass_55ef19a42a165";"usr_51bc76ae9636c";"trm_4a3fd79d09c28";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"categorization is measured by the contrast of classification trials: deterministic in the classification probe without feedback";"2015-09-08 17:23:48";"";"cnt_54f8cbcb6fab6";"positive";"1"
"ass_55ef19a838553";"usr_51bc76ae9636c";"trm_4a3fd79d09c28";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"categorization is measured by the contrast of classification trials: probabilistic in the classification probe without feedback";"2015-09-08 17:23:52";"";"cnt_4ebcaad4c41d7";"positive";"1"
"ass_55ef19adb31ff";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"response selection is measured by the contrast of classification trials: deterministic in the classification probe without feedback";"2015-09-08 17:23:57";"";"cnt_54f8cbcb6fab6";"positive";"1"
"ass_55ef19b2a193f";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"response selection is measured by the contrast of classification trials: probabilistic in the classification probe without feedback";"2015-09-08 17:24:02";"";"cnt_4ebcaad4c41d7";"positive";"1"
"ass_55ef19b7efffb";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"response execution is measured by the contrast of classification trials: deterministic in the classification probe without feedback";"2015-09-08 17:24:07";"";"cnt_54f8cbcb6fab6";"positive";"1"
"ass_55ef19be8a52a";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"response execution is measured by the contrast of classification trials: probabilistic in the classification probe without feedback";"2015-09-08 17:24:14";"";"cnt_4ebcaad4c41d7";"positive";"1"
"ass_55ef19ca1d41a";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"visual form recognition is measured by the contrast of classification trials: deterministic in the classification probe without feedback";"2015-09-08 17:24:26";"";"cnt_54f8cbcb6fab6";"positive";"1"
"ass_55ef19cf5f6af";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"visual form recognition is measured by the contrast of classification trials: probabilistic in the classification probe without feedback";"2015-09-08 17:24:31";"";"cnt_4ebcaad4c41d7";"positive";"1"
"ass_55ef19d6b7503";"usr_51bc76ae9636c";"trm_557b478ce1c24";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"color recognition is measured by the contrast of classification trials: deterministic in the classification probe without feedback";"2015-09-08 17:24:38";"";"cnt_54f8cbcb6fab6";"positive";"1"
"ass_55ef19dca611a";"usr_51bc76ae9636c";"trm_557b478ce1c24";"T16";"trm_4ebc9d2e397f2";"concept-task";"100";"color recognition is measured by the contrast of classification trials: probabilistic in the classification probe without feedback";"2015-09-08 17:24:44";"";"cnt_4ebcaad4c41d7";"positive";"1"
"ass_55ef1d94052c8";"usr_51bc76ae9636c";"trm_4a3fd79d0a038";"T16";"trm_4b1968619b00b";"concept-task";"100";"decision making is measured by the contrast of  in the color-word stroop task";"2015-09-08 17:40:36";"";"";"positive";"1"
"ass_55ef1d9bf177b";"usr_51bc76ae9636c";"trm_4a3fd79d0af66";"T16";"trm_4b1968619b00b";"concept-task";"100";"response inhibition is measured by the contrast of  in the color-word stroop task";"2015-09-08 17:40:43";"";"";"positive";"1"
"ass_55ef1ecd7e419";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"trm_4cacf22a22d80";"concept-task";"100";"visual form recognition is measured by the contrast of probabilistic classification trials in the Probabilistic classification task";"2015-09-08 17:45:49";"";"cnt_4cacf26718047";"positive";"1"
"ass_55ef1ed45134d";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_4cacf22a22d80";"concept-task";"100";"response selection is measured by the contrast of probabilistic classification trials in the Probabilistic classification task";"2015-09-08 17:45:56";"";"cnt_4cacf26718047";"positive";"1"
"ass_55ef1eda004f0";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4cacf22a22d80";"concept-task";"100";"response execution is measured by the contrast of probabilistic classification trials in the Probabilistic classification task";"2015-09-08 17:46:02";"";"cnt_4cacf26718047";"positive";"1"
"ass_55ef1ee172b62";"usr_51bc76ae9636c";"trm_4a3fd79d09c28";"T16";"trm_4cacf22a22d80";"concept-task";"100";"categorization is measured by the contrast of probabilistic classification trials in the Probabilistic classification task";"2015-09-08 17:46:09";"";"cnt_4cacf26718047";"positive";"1"
"ass_55ef1ef14e22b";"usr_51bc76ae9636c";"trm_557b4b9ccdc4a";"T16";"trm_4cacf22a22d80";"concept-task";"100";"visual word recognition is measured by the contrast of feedback in the Probabilistic classification task";"2015-09-08 17:46:25";"";"cnt_55399e161c884";"positive";"1"
"ass_55ef1efc84f21";"usr_51bc76ae9636c";"trm_4a3fd79d0a20c";"T16";"trm_4cacf22a22d80";"concept-task";"100";"error detection is measured by the contrast of feedback in the Probabilistic classification task";"2015-09-08 17:46:36";"";"cnt_55399e161c884";"positive";"1"
"ass_55ef1f047e517";"usr_51bc76ae9636c";"trm_557b4993a0fdd";"T16";"trm_4cacf22a22d80";"concept-task";"100";"reinforcement learning is measured by the contrast of feedback in the Probabilistic classification task";"2015-09-08 17:46:44";"";"cnt_55399e161c884";"positive";"1"
"ass_55ef201cdf0ad";"usr_51bc76ae9636c";"trm_4c3e05903e4bb";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"updating is measured by the contrast of words in the word one-back task";"2015-09-08 17:51:24";"";"cnt_55399e3b3d13e";"positive";"1"
"ass_55ef20213dd13";"usr_51bc76ae9636c";"trm_4c3e05903e4bb";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"updating is measured by the contrast of scrambled objects in the word one-back task";"2015-09-08 17:51:29";"";"cnt_55399e44106d4";"positive";"1"
"ass_55ef20262e480";"usr_51bc76ae9636c";"trm_4c3e05903e4bb";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"updating is measured by the contrast of objects in the word one-back task";"2015-09-08 17:51:34";"";"cnt_55399e5388e65";"positive";"1"
"ass_55ef202b46170";"usr_51bc76ae9636c";"trm_4c3e05903e4bb";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"updating is measured by the contrast of consonant strings in the word one-back task";"2015-09-08 17:51:39";"";"cnt_55399e5ab094d";"positive";"1"
"ass_55ef20352775e";"usr_51bc76ae9636c";"trm_55ef1fd2bc418";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"visual string recognition is measured by the contrast of consonant strings in the word one-back task";"2015-09-08 17:51:49";"";"cnt_55399e5ab094d";"positive";"1"
"ass_55ef203d03108";"usr_51bc76ae9636c";"trm_557b4acdee820";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"string maintenance is measured by the contrast of consonant strings in the word one-back task";"2015-09-08 17:51:57";"";"cnt_55399e5ab094d";"positive";"1"
"ass_55ef204333f88";"usr_51bc76ae9636c";"trm_557b4b9ccdc4a";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"visual word recognition is measured by the contrast of words in the word one-back task";"2015-09-08 17:52:03";"";"cnt_55399e3b3d13e";"positive";"1"
"ass_55ef204d2503f";"usr_51bc76ae9636c";"trm_557b4904ee26d";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"object maintenance is measured by the contrast of objects in the word one-back task";"2015-09-08 17:52:13";"";"cnt_55399e5388e65";"positive";"1"
"ass_55ef205c4ad11";"usr_51bc76ae9636c";"trm_4a3fd79d0b4a9";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"visual object recognition is measured by the contrast of objects in the word one-back task";"2015-09-08 17:52:28";"";"cnt_55399e5388e65";"positive";"1"
"ass_55ef20671d5eb";"usr_51bc76ae9636c";"trm_557b49206928b";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"pattern maintenance is measured by the contrast of scrambled objects in the word one-back task";"2015-09-08 17:52:39";"";"cnt_55399e44106d4";"positive";"1"
"ass_55ef206d74aa1";"usr_51bc76ae9636c";"trm_557b4b652cbec";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"visual pattern recognition is measured by the contrast of scrambled objects in the word one-back task";"2015-09-08 17:52:45";"";"cnt_55399e44106d4";"positive";"1"
"ass_55ef207489103";"usr_51bc76ae9636c";"trm_557b4bb7cf05b";"T16";"trm_4ebd482eba5b1";"concept-task";"100";"word maintenance is measured by the contrast of words in the word one-back task";"2015-09-08 17:52:52";"";"cnt_55399e3b3d13e";"positive";"1"
"ass_55ef217574570";"usr_51bc76ae9636c";"trm_557b4add1837e";"T16";"trm_4d559bcd67c18";"concept-task";"100";"task difficulty is measured by the contrast of pumps average real reaction time in the balloon analogue risk task (BART)";"2015-09-08 17:57:09";"";"cnt_55399fa95aaee";"positive";"1"
"ass_55ef218812d3d";"usr_51bc76ae9636c";"trm_557b4b56de455";"T16";"trm_4d559bcd67c18";"concept-task";"100";"visual object detection is measured by the contrast of cash average in the balloon analogue risk task (BART)";"2015-09-08 17:57:28";"";"cnt_55399f4618e42";"positive";"1"
"ass_55ef218df1bab";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_4d559bcd67c18";"concept-task";"100";"response selection is measured by the contrast of cash average in the balloon analogue risk task (BART)";"2015-09-08 17:57:33";"";"cnt_55399f4618e42";"positive";"1"
"ass_55ef219594a52";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4d559bcd67c18";"concept-task";"100";"response execution is measured by the contrast of cash average in the balloon analogue risk task (BART)";"2015-09-08 17:57:41";"";"cnt_55399f4618e42";"positive";"1"
"ass_55ef219d9e55f";"usr_51bc76ae9636c";"trm_4a3fd79d0a33b";"T16";"trm_4d559bcd67c18";"concept-task";"100";"feedback processing is measured by balloon analogue risk task (BART)";"2015-09-08 17:57:49";"";"cnt_55399f4618e42";"positive";"1"
"ass_55ef21a438359";"usr_51bc76ae9636c";"trm_4a3fd79d0b642";"T16";"trm_4d559bcd67c18";"concept-task";"100";"risk aversion is measured by the contrast of cash average in the balloon analogue risk task (BART)";"2015-09-08 17:57:56";"";"cnt_55399f4618e42";"positive";"1"
"ass_55ef21b99a863";"usr_51bc76ae9636c";"trm_557b4b56de455";"T16";"trm_4d559bcd67c18";"concept-task";"100";"visual object detection is measured by the contrast of pumps average in the balloon analogue risk task (BART)";"2015-09-08 17:58:17";"";"cnt_55399f7c60721";"positive";"1"
"ass_55ef21c15ef27";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_4d559bcd67c18";"concept-task";"100";"response selection is measured by the contrast of pumps average in the balloon analogue risk task (BART)";"2015-09-08 17:58:25";"";"cnt_55399f7c60721";"positive";"1"
"ass_55ef21cca0f78";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4d559bcd67c18";"concept-task";"100";"response execution is measured by the contrast of pumps average in the balloon analogue risk task (BART)";"2015-09-08 17:58:36";"";"cnt_55399f7c60721";"positive";"1"
"ass_55ef21d3658fb";"usr_51bc76ae9636c";"trm_4a3fd79d0b64e";"T16";"trm_4d559bcd67c18";"concept-task";"100";"risk seeking is measured by the contrast of pumps average in the balloon analogue risk task (BART)";"2015-09-08 17:58:43";"";"cnt_55399f7c60721";"positive";"1"
